Unnamed: 0.1,Unnamed: 0,id,question,question_concept,choices,answerKey,answer_options_formatted,answer,choices_copy,masked_options,question_answer,masked_question,masked_word_answer,extracted_terms,rel_info_generated,leakage_in_bucket,can_be_data_leakage,seen_terms
66,6523,5d31ff30918b50af03e6eca3f7b7967e,"Bill wants to make a fortune while sailing in the Caribbean, what should he look for?",fortune,"['bank', 'stock market', 'treasure chest', 'bag of cash', 'real estate']",C,"A: bank
B: stock market
C: treasure chest
D: bag of cash
E: real estate",treasurechest,"['', 'stock market', 'treasure chest', 'bag of cash', 'real estate']",['bank'],"Question: Bill wants to make a fortune while sailing in the Caribbean, what should he look for?
Answer:
A: 
B: stock market
C: treasure chest
D: bag of cash
E: real estate","Bill wants to make a () while sailing in the Caribbean, what should he look for?",fortune,"['Caribbean', 'make', 'fortune']","The Caribbean, a region known for its stunning beaches, vibrant culture, and rich history, has long been a destination for those seeking to make their fortune. During the colonial era, the Caribbean was a hub for the lucrative sugar trade, which attracted European powers and entrepreneurs eager to capitalize on the demand for sugar in Europe. Plantations were established across the islands, and the wealth generated from sugar production contributed significantly to the fortunes of many European families. In modern times, the Caribbean continues to offer opportunities for economic prosperity, particularly in the tourism and hospitality industries. The region's natural beauty and warm climate draw millions of visitors each year, providing a",,False,Landfall
67,3808,5bab8120c2814c3a66fa4262f7500fba,If you have plenty to eat when you have lunch you'll do what?,have lunch,"['eath', 'pouring coffee', 'feel empty', 'get full', 'getting in line']",D,"A: eath
B: pouring coffee
C: feel empty
D: get full
E: getting in line",getfull,"['eath', 'pouring coffee', '', 'get full', 'getting in line']",['feel empty'],"Question: If you have plenty to eat when you have lunch you'll do what?
Answer:
A: eath
B: pouring coffee
C: 
D: get full
E: getting in line",If you have plenty to eat when you have () you'll do what?,lunch,"['plenty', 'eat', 'when']","When planning meals, it's important to consider not just what you eat, but also when you eat. Timing can play a crucial role in how your body processes food and maintains energy levels throughout the day. For instance, having a balanced breakfast can kickstart your metabolism and provide plenty of energy for the morning. Eating at regular intervals can help prevent overeating later in the day, as it keeps hunger at bay and maintains steady blood sugar levels. Additionally, ensuring that you have plenty of nutritious options available can make it easier to make healthy choices and avoid the temptation of less healthy snacks. By paying attention to both the timing and content of your meals",,False,Hunger
68,5586,31b7eb91c8e4c9bfa936ce979f5a4ca8,James was an American horse. He thought his home was too hot.  Where might he have lived?,horse,"['arizona', 'farm yard', 'south', 'michigan', 'western movie']",A,"A: arizona
B: farm yard
C: south
D: michigan
E: western movie",arizona,"['arizona', 'farm yard', '', 'michigan', 'western movie']",['south'],"Question: James was an American horse. He thought his home was too hot.  Where might he have lived?
Answer:
A: arizona
B: farm yard
C: 
D: michigan
E: western movie",James was an American (). He thought his home was too hot.  Where might he have lived?,horse,"['American', 'American horse', 'home', 'Where', 'lived']","The American West has long been romanticized as a land of freedom and adventure, where the American horse played a crucial role in shaping the lives of those who lived there. Horses were not only essential for transportation and work but also became a symbol of the pioneering spirit. Many families made their home in this vast and rugged landscape, relying on their horses for farming, herding cattle, and traveling long distances. The question of ""Where did they live?"" often leads to stories of settlers and Native American tribes who adapted to the diverse environments, from the Great Plains to the Rocky Mountains. These communities developed unique cultures and traditions, deeply intertwined with the",,False,South
69,7576,4dd40d984b5779ac7b2089212061a772,"The person was glad that his father had helped him.   If his father wasn't there, he'd have been what?",glad,"['regretful', 'hatred', 'downcast', 'unhappy', 'disappointed']",E,"A: regretful
B: hatred
C: downcast
D: unhappy
E: disappointed",disappointed,"['', 'hatred', 'downcast', 'unhappy', 'disappointed']",['regretful'],"Question: The person was glad that his father had helped him.   If his father wasn't there, he'd have been what?
Answer:
A: 
B: hatred
C: downcast
D: unhappy
E: disappointed","The () was glad that his father had helped him.   If his father wasn't there, he'd have been what?",person,"['person', 'there']","In the bustling city square, there stood a person who seemed to capture the attention of everyone passing by. This individual, with an air of quiet confidence, was not just any ordinary person; they were known for their remarkable storytelling abilities. As people gathered around, there was an undeniable sense of anticipation in the air. The person began to weave a tale so vivid and engaging that it transported the listeners to distant lands and times long past. There, in the midst of the crowd, the person’s words painted pictures that were as clear as day, leaving everyone mesmerized by the power of a well-told story.",,False,Son
70,9310,8c2c17b50f2f10e4f3004c30dbfccc19,What does the D in DRC stand for?,republic,"['dictatorship', 'democracy', 'democracy', 'state', 'democratic']",E,"A: dictatorship
B: democracy
C: democracy
D: state
E: democratic",democratic,"['dictatorship', 'democracy', '', 'state', 'democratic']",['democracy'],"Question: What does the D in DRC stand for?
Answer:
A: dictatorship
B: democracy
C: 
D: state
E: democratic",What does the D in DRC stand for?,,,,,False,Democratic
71,2046,8959f7fd535adcbfa7028dc13af3dcb2,After a long day of teaching and an afternoon of grading homework the teacher was hungry so she began to what?,teacher,"['evaluate progress', 'include examples', 'time test', 'prepare dinner', 'eat children']",D,"A: evaluate progress
B: include examples
C: time test
D: prepare dinner
E: eat children",preparedinner,"['evaluate progress', 'include examples', 'time test', 'prepare dinner', '']",['eat children'],"Question: After a long day of teaching and an afternoon of grading homework the teacher was hungry so she began to what?
Answer:
A: evaluate progress
B: include examples
C: time test
D: prepare dinner
E: ",After a long day of teaching and an afternoon of grading homework the () was hungry so she began to what?,teacher,,,Seen Q,True,teacher
72,4439,068ce575c1fe83c0c19afc43e2b23169,"James spent his days at his cottage trying to capture the beauty of the landscape, but he wasn't good at it. He was never good at it.  What isn't he good at?",cottage,"['mountains', 'dense areas', 'village', 'countryside', 'painting']",E,"A: mountains
B: dense areas
C: village
D: countryside
E: painting",painting,"['', 'dense areas', 'village', 'countryside', 'painting']",['mountains'],"Question: James spent his days at his cottage trying to capture the beauty of the landscape, but he wasn't good at it. He was never good at it.  What isn't he good at?
Answer:
A: 
B: dense areas
C: village
D: countryside
E: painting","James spent his days at his cottage trying to capture the () of the landscape, but he wasn't good at it. He was never good at it.  What isn't he good at?",beauty,"['spent', 'cottage', 'beauty', 'landscape', 'good']","During the summer, I spent a delightful week at a quaint cottage nestled in the heart of the countryside. The beauty of the surrounding landscape was truly breathtaking, with rolling hills and vibrant wildflowers stretching as far as the eye could see. Each morning, I would wake up to the gentle sound of birds chirping and the soft rustle of leaves in the breeze, which set a perfect backdrop for a good cup of coffee on the porch. The tranquility and charm of the cottage, combined with the stunning natural scenery, provided a much-needed escape from the hustle and bustle of everyday life, allowing me to fully appreciate the simple joys and inherent beauty",,False,Essence
73,4692,4bb828a8c61988957739eed4f8518332,Where is a good place for a safabed to be so it can also be used for seating?,sofabed,"['garage', 'sitting room', 'spare room', 'livingroom', 'dinning roam']",B,"A: garage
B: sitting room
C: spare room
D: livingroom
E: dinning roam",sittingroom,"['garage', 'sitting room', 'spare room', '', 'dinning roam']",['livingroom'],"Question: Where is a good place for a safabed to be so it can also be used for seating?
Answer:
A: garage
B: sitting room
C: spare room
D: 
E: dinning roam",Where is a good place for a safabed to be so it can also be used for ()?,seating,"['place', 'also', 'used', 'seating']","When planning an event, selecting the right place is crucial to ensure a successful gathering. The venue not only sets the tone but also influences the overall experience of the attendees. It's important to consider how the space will be used, as this will determine the layout and flow of the event. For instance, if the event involves presentations or performances, the seating arrangement should be carefully planned to provide clear sightlines and comfort for all guests. Additionally, flexible seating options can be beneficial, allowing the space to be adapted for different activities throughout the event. Also, consider accessibility and amenities, as these factors can significantly enhance the convenience and enjoyment for everyone involved",,False,Livingroom
74,4201,5dffd7d4ae870d46e62928bbb9c9d2a7,Where are things sometimes organized by a card catalog?,card catalog,"['store', 'recipe book', 'kitchen', 'easy browsing', 'library']",E,"A: store
B: recipe book
C: kitchen
D: easy browsing
E: library",library,"['store', '', 'kitchen', 'easy browsing', 'library']",['recipe book'],"Question: Where are things sometimes organized by a card catalog?
Answer:
A: store
B: 
C: kitchen
D: easy browsing
E: library",Where are things sometimes organized by a card ()?,catalog,"['card catalog', 'things', 'sometimes']","In the era before digital databases, libraries relied heavily on the card catalog system to organize and locate books. This system consisted of numerous drawers filled with index cards, each representing a book in the library's collection. These cards were meticulously arranged alphabetically by author, title, or subject, allowing patrons to efficiently find the materials they needed. However, navigating the card catalog could sometimes be a daunting task, especially for those unfamiliar with its structure. Despite this, the card catalog was an essential tool for managing the vast array of things a library had to offer, from novels and encyclopedias to academic journals and historical documents. Today, while digital",Relevent Info,True,index
75,4832,4a038540c439a347ad60b361c1cf1e62,Where are you when an employee brings you cooked potatoes?,potatoes,"['bathroom', 'cellar', 'countryside', 'restaurant', 'plate']",D,"A: bathroom
B: cellar
C: countryside
D: restaurant
E: plate",restaurant,"['', 'cellar', 'countryside', 'restaurant', 'plate']",['bathroom'],"Question: Where are you when an employee brings you cooked potatoes?
Answer:
A: 
B: cellar
C: countryside
D: restaurant
E: plate",Where are you when an () brings you cooked potatoes?,employee,"['when', 'employee', 'potatoes']","When an employee at a potato processing plant begins their shift, they are typically responsible for a variety of tasks that ensure the quality and efficiency of the production line. Potatoes, being a staple food item, require careful handling and processing to meet consumer standards. Employees might start by inspecting the raw potatoes for any defects or blemishes, sorting them accordingly. As the day progresses, they may operate machinery that washes, peels, and cuts the potatoes into desired shapes, such as fries or chips. Throughout their shift, employees must adhere to strict safety and hygiene protocols to maintain the integrity of the product. Additionally, they might be involved in packaging",,False,Idaho
76,1970,c277775dce20e98575156b8b983c258c,"Jeremy is mastering a music scale, where should he find books on the matter?",scale,"['post office', 'music store', 'assay office', 'butcher shop', ""doctor's office""]",B,"A: post office
B: music store
C: assay office
D: butcher shop
E: doctor's office",musicstore,"['post office', 'music store', '', 'butcher shop', ""doctor's office""]",['assay office'],"Question: Jeremy is mastering a music scale, where should he find books on the matter?
Answer:
A: post office
B: music store
C: 
D: butcher shop
E: doctor's office","Jeremy is mastering a music scale, where should he find () on the matter?",books,"['music scale', 'music', 'find', 'books']","Music scales are fundamental building blocks in the world of music, serving as a framework for melody and harmony. They consist of a series of notes ordered by pitch, and understanding them is crucial for musicians and composers. To find comprehensive information on music scales, one can explore a variety of resources, including books dedicated to music theory. These books often provide detailed explanations of different types of scales, such as major, minor, pentatonic, and modal scales, along with exercises to practice and master them. Whether you are a beginner looking to grasp the basics or an advanced musician seeking to refine your skills, books on music scales can offer valuable insights",,False,Guidance
77,861,ed4685a26e896a7a6d37e8c8f787729f,What would a person do to help someone that is not able to speak coherently?,person,"['sign language', 'complete sentence', 'drink tea', 'feel angry', 'cross street']",B,"A: sign language
B: complete sentence
C: drink tea
D: feel angry
E: cross street",completesentence,"['sign language', 'complete sentence', '', 'feel angry', 'cross street']",['drink tea'],"Question: What would a person do to help someone that is not able to speak coherently?
Answer:
A: sign language
B: complete sentence
C: 
D: feel angry
E: cross street",What would a () do to help someone that is not able to speak coherently?,person,"['person', 'help', 'speak']","In many situations, a person may find themselves in need of help, whether it's due to a personal challenge, a professional dilemma, or an emotional struggle. One of the most effective ways to seek assistance is to speak up and communicate their needs clearly to others. By articulating their concerns, they can engage with friends, family, or professionals who are willing to listen and provide support. Speaking openly not only helps in finding solutions but also fosters a sense of connection and understanding, as it allows others to empathize and offer the necessary guidance or resources. Whether it's through a conversation with a trusted confidant or reaching out to a support group,",,False,therapist
78,7900,e5dcb0e9ce9d020ff021e6892885292a,What would you put a spoon into after you finish eating?,spoon,"['dishwasher', 'bowl of soup', 'washing machine', 'serving dish', 'dinner']",A,"A: dishwasher
B: bowl of soup
C: washing machine
D: serving dish
E: dinner",dishwasher,"['dishwasher', 'bowl of soup', '', 'serving dish', 'dinner']",['washing machine'],"Question: What would you put a spoon into after you finish eating?
Answer:
A: dishwasher
B: bowl of soup
C: 
D: serving dish
E: dinner",What would you put a () into after you finish eating?,spoon,"['put', 'spoon']","In the world of culinary arts, the use of a spoon is indispensable, whether it's for stirring, tasting, or serving. When preparing a delicate sauce, for instance, a chef might put a spoon into the pot to ensure the consistency and flavor are just right. The spoon allows the chef to taste the sauce and make necessary adjustments, such as adding a pinch of salt or a dash of herbs, to perfect the dish. Additionally, when plating, a spoon can be used to artfully drizzle the sauce over the main course, enhancing both the presentation and the flavor profile. Thus, the simple act of putting a spoon to use in the",,False,Sink
79,5156,cd9ee2d4be94cf10c244eebc689b8f77,Where does something get weighed on a scale in order to determine a price?,scale,"['music store', 'bathroom', 'post office', 'craft store', ""doctor's office""]",C,"A: music store
B: bathroom
C: post office
D: craft store
E: doctor's office",postoffice,"['music store', 'bathroom', 'post office', 'craft store', '']","[""doctor's office""]","Question: Where does something get weighed on a scale in order to determine a price?
Answer:
A: music store
B: bathroom
C: post office
D: craft store
E: ",Where does something get weighed on a scale in () to determine a price?,order,"['Where', 'scale', 'determine']","When planning a new urban development project, one of the first considerations is determining where the project will be located. This decision is crucial as it influences various factors such as accessibility, environmental impact, and community integration. Once the location is identified, the next step is to determine the scale of the project. The scale will dictate the size and scope of the development, including the number of residential units, commercial spaces, and public amenities. Determining the appropriate scale is essential to ensure that the project meets the needs of the community while remaining economically viable and sustainable. By carefully considering where the project will be situated and the scale at which it will be",,False,market
80,5866,dce47167b8dab9cf3ef1834e2b1e88dd,If the though of performing makes you anxious what do you suffer from?,performing,"['being appreciated', 'get attention', 'terror', 'stage fright', 'fear']",D,"A: being appreciated
B: get attention
C: terror
D: stage fright
E: fear",stagefright,"['being appreciated', '', 'terror', 'stage fright', 'fear']",['get attention'],"Question: If the though of performing makes you anxious what do you suffer from?
Answer:
A: being appreciated
B: 
C: terror
D: stage fright
E: fear",If the though of performing makes you () what do you suffer from?,anxious,"['makes', 'suffer']","In the world of competitive sports, the pressure to perform at the highest level often makes athletes push their bodies to the limit. This relentless pursuit of excellence can lead to significant physical and mental strain, causing some athletes to suffer from injuries or burnout. The intense training regimens and high-stakes competitions demand not only peak physical condition but also mental resilience. As a result, many sports organizations are now recognizing the importance of providing comprehensive support systems to help athletes manage stress and recover effectively, ensuring they can continue to perform without compromising their health and well-being.",,False,Stagefright
81,3477,63ecae5ec728ad57ab0907229484fdd5,What is a reason to pay your television bill?,television,"['informative', 'dead', 'legal', 'entertaining', 'obsolete']",C,"A: informative
B: dead
C: legal
D: entertaining
E: obsolete",legal,"['informative', 'dead', 'legal', '', 'obsolete']",['entertaining'],"Question: What is a reason to pay your television bill?
Answer:
A: informative
B: dead
C: legal
D: 
E: obsolete",What is a () to pay your television bill?,reason,"['television', 'bill']","In recent years, the landscape of television has undergone significant changes, particularly with the rise of streaming services and the decline of traditional cable subscriptions. This shift has prompted legislative bodies to consider new regulations and bills to address the evolving industry. For instance, a proposed bill might aim to ensure fair competition among streaming platforms, protect consumer rights, and regulate advertising practices. Such legislation could also address issues like net neutrality, which affects how television content is delivered over the internet. As lawmakers debate these bills, they must balance the interests of consumers, content creators, and service providers to foster an equitable and innovative television ecosystem.",Relevent Info,True,way
82,9658,19eee9caa52e736b12c192071c4046f3,"If a couple is having financial issues, buying products can lead to what?",buying products,"['economic boom', 'being able to use', 'disagreements', 'spending money', 'joy']",C,"A: economic boom
B: being able to use
C: disagreements
D: spending money
E: joy",disagreements,"['economic boom', 'being able to use', 'disagreements', 'spending money', '']",['joy'],"Question: If a couple is having financial issues, buying products can lead to what?
Answer:
A: economic boom
B: being able to use
C: disagreements
D: spending money
E: ","If a () is having financial issues, buying products can lead to what?",couple,"['issues', 'buying', 'products', 'lead']","When considering the purchase of new products, it's important to be aware of potential issues that could arise during the buying process. One common concern is the presence of lead in certain products, especially those manufactured in countries with less stringent safety regulations. Lead is a toxic metal that can cause serious health problems, particularly in children, so it's crucial to check for safety certifications and product recalls before making a purchase. Additionally, understanding the origin and manufacturing standards of the products can help mitigate risks and ensure that you are buying safe and reliable items. By staying informed and cautious, consumers can make better purchasing decisions and avoid potential health hazards associated with lead contamination.",,False,Debt
83,505,15c68e50e58319ae935c8076cdaf48d3,"After the guilty verdict in the killing the judge gave a speech, he told the murderer he was pure what?",killing,"['wrong', 'death of', 'bad', 'negative', 'evil']",E,"A: wrong
B: death of
C: bad
D: negative
E: evil",evil,"['wrong', 'death of', 'bad', '', 'evil']",['negative'],"Question: After the guilty verdict in the killing the judge gave a speech, he told the murderer he was pure what?
Answer:
A: wrong
B: death of
C: bad
D: 
E: evil","After the guilty verdict in the killing the judge gave a (), he told the murderer he was pure what?",speech,"['guilty verdict', 'pure what', 'verdict', 'judge', 'pure']","In a courtroom setting, the process leading to a guilty verdict is a complex interplay of evidence, legal arguments, and judicial oversight. The judge plays a crucial role in ensuring that the trial proceeds fairly and that the jury receives clear instructions on how to interpret the law. The term ""pure"" in this context can refer to the ideal of justice being untainted by bias or external influence, striving for a pure application of the law. When the jury reaches a verdict, whether guilty or not guilty, it reflects their interpretation of the evidence presented and their understanding of the legal standards as explained by the judge. A guilty verdict signifies that the jury",,False,monster
84,1485,08635abd9b1b2fbe1bd3a23f03ceff63,"Matt had issues controlling his anger, what did he do when someone set him off?",anger,"['destroy enemy', 'punch', 'cool off', 'write letter', 'illustrate point']",B,"A: destroy enemy
B: punch
C: cool off
D: write letter
E: illustrate point",punch,"['destroy enemy', 'punch', '', 'write letter', 'illustrate point']",['cool off'],"Question: Matt had issues controlling his anger, what did he do when someone set him off?
Answer:
A: destroy enemy
B: punch
C: 
D: write letter
E: illustrate point","Matt had () controlling his anger, what did he do when someone set him off?",issues,"['Matt', 'had', 'issues', 'do']","Matt had several issues to deal with at work, which required him to do some serious problem-solving. His team was facing a tight deadline on a critical project, and there were unexpected technical challenges that needed immediate attention. Matt had to coordinate with different departments to ensure that resources were allocated efficiently and that everyone was on the same page. Despite the pressure, he remained calm and focused, using his leadership skills to motivate his team and find innovative solutions to the problems at hand. By the end of the week, Matt had successfully navigated the issues, ensuring the project stayed on track and met the company's high standards.",,False,trouble
85,1690,5cd7f44bbf730dfae5ef2a362d2e5149,What can help you with an illness?,illness,"['elderly person', 'sick person', 'hospital', ""doctor's office"", 'stomach']",D,"A: elderly person
B: sick person
C: hospital
D: doctor's office
E: stomach",doctor'soffice,"['elderly person', '', 'hospital', ""doctor's office"", 'stomach']",['sick person'],"Question: What can help you with an illness?
Answer:
A: elderly person
B: 
C: hospital
D: doctor's office
E: stomach",What can help you with an ()?,illness,"['help', 'illness']","When someone is dealing with an illness, whether it is physical or mental, seeking help can be a crucial step towards recovery and well-being. Help can come in many forms, such as medical treatment from healthcare professionals, emotional support from friends and family, or guidance from mental health counselors. It's important to recognize that asking for help is a sign of strength, not weakness, and can significantly improve one's quality of life. For instance, individuals suffering from chronic illnesses may benefit from support groups where they can share experiences and coping strategies. Similarly, those facing mental health challenges might find therapy or counseling to be invaluable resources. Overall, reaching out for help",,False,Assistant
86,297,390eef19c5f2b7fbd42f56cf036e1fd3,Where will a bullet projectile be found during a war?,projectile,"['battle field', 'museum', 'weapon', 'canon', 'tornado']",A,"A: battle field
B: museum
C: weapon
D: canon
E: tornado",battlefield,"['battle field', 'museum', 'weapon', '', 'tornado']",['canon'],"Question: Where will a bullet projectile be found during a war?
Answer:
A: battle field
B: museum
C: weapon
D: 
E: tornado",Where will a bullet () be found during a war?,projectile,"['bullet projectile', 'Where', 'projectile']","In the study of ballistics, understanding the behavior of a bullet projectile is crucial for forensic analysis and firearm design. A bullet projectile is the component of ammunition that is expelled from a firearm when it is discharged. The trajectory of a bullet projectile is influenced by several factors, including the angle of launch, the velocity at which it is fired, and environmental conditions such as wind and air resistance. Determining where a projectile will land involves calculating its path, which is typically a parabolic arc due to the influence of gravity. This knowledge is essential in various fields, from criminal investigations, where determining the origin of a shot can be critical, to",,False,Battlefield
87,4977,bf1116612abf1a5948e2e3ba94bff3ae,"She was playing violin with the hope of recording it someday, what did she want to do with her talent?",play violin,"['calluses', 'playing wrong note', 'audition', 'making music', 'read music']",D,"A: calluses
B: playing wrong note
C: audition
D: making music
E: read music",makingmusic,"['calluses', '', 'audition', 'making music', 'read music']",['playing wrong note'],"Question: She was playing violin with the hope of recording it someday, what did she want to do with her talent?
Answer:
A: calluses
B: 
C: audition
D: making music
E: read music","She was playing violin with the hope of recording it someday, what did she want to do with her ()?",talent,"['violin', 'hope', 'do', 'talent']","In a small town nestled between rolling hills, a young girl named Emily discovered her passion for the violin. Despite the challenges she faced, Emily held onto hope that her dedication and hard work would pay off. Every day, she would practice diligently, believing that her talent would one day shine through. Her parents, recognizing her potential, encouraged her to do her best and supported her by enrolling her in lessons with a renowned local violinist. As Emily's skills grew, so did her confidence, and she began to dream of performing on grand stages. Her journey was a testament to the power of perseverance and the belief that with hope and effort,",Relevent Info,True,Music
88,47,c428412a660f34965772a7389ce58e0a,What might be the result of a season of successful skiing?,skiing,"['finish line', 'broken bones', 'broken legs', 'chapped lips', 'healthy body']",E,"A: finish line
B: broken bones
C: broken legs
D: chapped lips
E: healthy body",healthybody,"['finish line', '', 'broken legs', 'chapped lips', 'healthy body']",['broken bones'],"Question: What might be the result of a season of successful skiing?
Answer:
A: finish line
B: 
C: broken legs
D: chapped lips
E: healthy body",What might be the () of a season of successful skiing?,result,"['result', 'season']","The result of a sports team's performance can often be heavily influenced by the dynamics of the season in which they are competing. For instance, in a football league, the season typically spans several months, during which teams play a series of matches against various opponents. The outcome of these matches, or results, accumulate to determine the team's standing in the league. Factors such as player injuries, weather conditions, and even the morale of the team can vary throughout the season, impacting their performance and ultimately the results they achieve. Additionally, the season's schedule can be demanding, with back-to-back games that test the endurance and strategy of the team. As",,False,Outcome
89,1086,bd9b81f43baf042635fee3b20c98e705,"Working in the vegetable garden everyday is good for you, you get to spend time where?",vegetable garden,"['backyard', 'outside', 'amusement park', 'eating', 'back yard']",B,"A: backyard
B: outside
C: amusement park
D: eating
E: back yard",outside,"['backyard', 'outside', 'amusement park', '', 'back yard']",['eating'],"Question: Working in the vegetable garden everyday is good for you, you get to spend time where?
Answer:
A: backyard
B: outside
C: amusement park
D: 
E: back yard","Working in the vegetable () everyday is good for you, you get to spend time where?",garden,,,Seen Q,True,garden
90,726,a1b81a0188d5ee00088a166e3aea5446,What type of water transportation is human powered?,human,"['turn away', 'let down', 'have to sleep', 'run', 'row boat']",E,"A: turn away
B: let down
C: have to sleep
D: run
E: row boat",rowboat,"['turn away', '', 'have to sleep', 'run', 'row boat']",['let down'],"Question: What type of water transportation is human powered?
Answer:
A: turn away
B: 
C: have to sleep
D: run
E: row boat",What type of water () is human powered?,transportation,,,Similar Q,True,Pedalo
91,3418,144d734404d15d00e048ec209eb8ed92,"If you saw a fish break the surface of the water and flap its fins in the air, you might think it is doing what?",fish,"['school together', 'pets', 'attempt to fly', 'find food', 'hatred']",C,"A: school together
B: pets
C: attempt to fly
D: find food
E: hatred",attempttofly,"['', 'pets', 'attempt to fly', 'find food', 'hatred']",['school together'],"Question: If you saw a fish break the surface of the water and flap its fins in the air, you might think it is doing what?
Answer:
A: 
B: pets
C: attempt to fly
D: find food
E: hatred","If you saw a () break the surface of the water and flap its fins in the air, you might think it is doing what?",fish,"['break', 'flap', 'air', 'think', 'doing']","During a long flight, it's important to take a break and stretch your legs to maintain good circulation. As you walk down the aisle, you might notice the flaps on the airplane's wings adjusting to control the airflow and maintain stability. It's fascinating to think about the complex engineering that goes into designing an aircraft, ensuring it can safely navigate through the air. Meanwhile, the flight attendants are busy doing their rounds, ensuring all passengers are comfortable and have everything they need. Whether you're reading a book, watching a movie, or simply gazing out the window at the clouds, there's always something to occupy your mind during the journey.",,False,Jumping
92,1039,f85b6ec6ad784b0664935f21877003cd,Where might you find a computer user that is visiting a foreign city and didn't bring their own computer along?,computer user,"['school', 'hell', 'internet cafe', 'office building', 'despair']",C,"A: school
B: hell
C: internet cafe
D: office building
E: despair",internetcafe,"['school', 'hell', 'internet cafe', '', 'despair']",['office building'],"Question: Where might you find a computer user that is visiting a foreign city and didn't bring their own computer along?
Answer:
A: school
B: hell
C: internet cafe
D: 
E: despair",Where might you find a computer () that is visiting a foreign city and didn't bring their own computer along?,user,"['computer user', 'foreign city', 'own computer', 'user', 'visiting', 'own']","When a computer user travels to a foreign city, they often face the challenge of accessing their own computer remotely. This can be particularly important for those who rely on their personal devices for work or personal tasks while visiting new places. Fortunately, with advancements in technology, users can now easily connect to their own computers from anywhere in the world using remote desktop applications or cloud services. This capability allows them to access files, run applications, and manage their digital life as if they were sitting right in front of their own device, providing a seamless experience even when they are far from home.",,False,café
93,1974,0abf342a1e79ad512937a194474480ed,When you're getting drunk and stumbling what might you be feeling?,getting drunk,"['stumbling', 'nausea', 'fights', 'death', 'your head hit the ground']",B,"A: stumbling
B: nausea
C: fights
D: death
E: your head hit the ground",nausea,"['stumbling', 'nausea', 'fights', 'death', '']",['your head hit the ground'],"Question: When you're getting drunk and stumbling what might you be feeling?
Answer:
A: stumbling
B: nausea
C: fights
D: death
E: ",When you're getting () and stumbling what might you be feeling?,drunk,,,Seen Q,True,Drunk
94,4723,28a6d37816be84e77ac79bef5a12b433,"The man was sick of secular consumerism, what life did he seek instead?",secular,"['eternal', 'married life', 'religious', 'monastic', 'unpredictable']",D,"A: eternal
B: married life
C: religious
D: monastic
E: unpredictable",monastic,"['eternal', 'married life', '', 'monastic', 'unpredictable']",['religious'],"Question: The man was sick of secular consumerism, what life did he seek instead?
Answer:
A: eternal
B: married life
C: 
D: monastic
E: unpredictable","The man was sick of secular consumerism, what () did he seek instead?",life,"['secular consumerism', 'man', 'life', 'seek']","In today's world, secular consumerism plays a significant role in shaping the lives of many individuals. This phenomenon, characterized by the pursuit of material goods and services, often influences how a man perceives success and fulfillment. As people navigate their daily lives, they may find themselves seeking happiness and meaning through the acquisition of possessions, believing that these items can enhance their quality of life. However, this relentless pursuit can sometimes lead to a cycle of dissatisfaction, as the temporary joy derived from material goods fades, prompting individuals to seek out new purchases in an attempt to fill the void. In contrast, some people choose to seek fulfillment through non-materialistic means",,False,Spirituality
95,4263,18c43c58a0e0472084ad630d4d0c1093,Joe learned some relaxing exercises from his therapist.  They all centered around what sort of action?,relaxing,"['feeling good', 'deep breathing', 'sleeping', 'taking a bath', 'fall asleep']",B,"A: feeling good
B: deep breathing
C: sleeping
D: taking a bath
E: fall asleep",deepbreathing,"['feeling good', 'deep breathing', '', 'taking a bath', 'fall asleep']",['sleeping'],"Question: Joe learned some relaxing exercises from his therapist.  They all centered around what sort of action?
Answer:
A: feeling good
B: deep breathing
C: 
D: taking a bath
E: fall asleep",Joe learned some relaxing exercises from his therapist.  They all centered around what () of action?,sort,"['Joe', 'learned', 'relaxing', 'sort']","Joe had always been a workaholic, constantly juggling multiple projects and responsibilities. However, after a recent health scare, he learned the importance of taking time for himself and prioritizing relaxation. He discovered that finding the right sort of activities to unwind was crucial for his well-being. Joe started experimenting with different hobbies, from yoga to painting, and even tried his hand at gardening. Through this journey, he realized that relaxation wasn't just about doing nothing; it was about engaging in activities that brought him joy and peace. This newfound balance not only improved his mental health but also made him more productive and focused in his professional life.",,False,course
96,7001,80138b9cea63d347acdacdba0c5ed16b,James turned on his computer and the monitor lit on the room.  What might his body do as he stands there?,computer,"['see a ghost', 'become sensible', 'make decisions', 'crash', 'cast shadow']",E,"A: see a ghost
B: become sensible
C: make decisions
D: crash
E: cast shadow",castshadow,"['', 'become sensible', 'make decisions', 'crash', 'cast shadow']",['see a ghost'],"Question: James turned on his computer and the monitor lit on the room.  What might his body do as he stands there?
Answer:
A: 
B: become sensible
C: make decisions
D: crash
E: cast shadow",James turned on his () and the monitor lit on the room.  What might his body do as he stands there?,computer,,,Seen Q,True,computer
97,6268,d683040f7fb16669504f36845cee5cae,If an insurance adjuster finds your claim incorrect they will do what?,claim,"['forgive', 'disown reject', 'relinquish', 'deny', 'give back']",D,"A: forgive
B: disown reject
C: relinquish
D: deny
E: give back",deny,"['forgive', 'disown reject', 'relinquish', 'deny', '']",['give back'],"Question: If an insurance adjuster finds your claim incorrect they will do what?
Answer:
A: forgive
B: disown reject
C: relinquish
D: deny
E: ",If an () adjuster finds your claim incorrect they will do what?,insurance,,,Seen Q,True,insurance
